,C1,C2,C3
2022-07-07,-0.5783536344667395,-0.10523068693911959,1.1508142924189482
2022-01-13,-0.32302888110750283,0.9905976521002364,0.7245571258027078
2022-01-30,-0.31718917214934117,1.0927097975453517,0.6181399672139725
2022-03-19,0.7523548384967474,-2.964065923192935,0.05520419403323053
2022-07-11,0.4518014265048081,-1.0998656635452708,0.11667764988507953
2022-05-31,0.3589082248496681,0.8558484690566731,-0.17006813015136263
2022-03-04,0.2364800697005264,0.3304798666213175,0.1613721609475088
2022-03-10,0.13486688796519364,0.05869551057275258,0.27569050372315984
2022-02-06,-0.6718138653989888,1.5270001104821531,0.9499839849596946
2022-07-02,1.0898205039717141,0.4406150663942612,-0.9438035375787299
2022-07-22,-0.2123148012848279,1.1405776833725443,-0.11076557756011086
2022-05-01,0.9442065927052563,-0.7169191598246479,-0.5383207194475533
2022-01-25,0.3841715677916808,1.0037275038288807,-0.20404435404686236
2022-03-11,-0.37429103419434434,-0.6168845915712503,-0.504210400548705
2022-03-06,0.6225163244122454,0.0850399245472863,-0.3126593500448406
2022-04-25,-0.2145605563196768,-0.6347635583180836,0.8735737114550273
2022-05-14,1.1657431127319025,-0.584444731574905,-0.9585276882558748
2022-07-04,1.1241929875443706,-1.479863082691751,-0.6501557921017955
2022-06-23,-0.4684392035020372,-2.803196566964338,1.43745529475058
2022-02-19,0.2923063667769976,0.8172834488708447,0.030289488251962142
2022-01-30,0.9459287714968987,-0.5526424014697482,-1.0200714093081649
2022-02-07,0.1014077332754775,-0.13247273010709001,0.4045063421648198
2022-03-10,-0.35227101295619156,-0.4252848177560895,0.34620040591976126
2022-02-01,-0.23202843004260015,-2.9781485935963974,1.56824679905603
2022-01-13,0.3219094271830714,-0.5679265633227445,0.2602886731183517
2022-05-23,-0.4116450102283295,0.18711103606905266,-1.2744210100355722
2022-01-04,-0.3321723005092252,1.118158340321096,0.5399290496620579
2022-07-14,-0.7290207028127982,1.5523331720714966,1.1551659739725784
2022-06-29,0.19262190539553034,-0.4524749217168481,0.37130147401098024
2022-02-28,-0.6288742461711428,1.199568507683849,0.5666083667527485
2022-05-23,0.38523964914271347,0.08996197798422154,-0.5600260046845877
2022-06-08,-12.046879391290068,-2.4622192465919057,-11.27390079864181
2022-04-23,0.8687567962503527,0.938564637898746,-0.858895236959551
2022-03-07,-0.2621543760239508,0.04575965279924749,0.46535295221457296
2022-03-30,1.235152244566227,-0.8167099263978025,-0.921519107288582
2022-01-10,-0.21588763142408382,1.354296265728505,0.3394249441654333
2022-06-26,0.4044933911691156,-2.9092623838020955,0.6890652799474548
2022-06-16,-0.5043058662251028,1.239597177664197,0.6737903712839426
2022-02-03,-0.05974717501502071,0.9261781050166922,0.4301847144271935
2022-05-23,-0.25635213430368176,0.47331297137961875,0.5506724897893608
2022-06-23,-0.8111420862810792,0.7204503001059804,1.3336613598492095
2022-02-09,-0.4624842379806814,-0.6112585471232862,1.232980928653814
2022-04-12,-1.3879574825141872,1.1819657569896667,0.5960099981618212
2022-05-04,0.8327778119998797,0.09894984031177453,-0.5860770310182511
2022-01-28,0.9428922610322722,-0.18095993214571524,-0.6207544165744578
2022-07-16,-2.8285242437433733,0.6213587372231066,-1.512187450738624
2022-05-31,0.23115176628288348,0.640981181999873,0.08614966793123062
2022-02-26,0.3330697878067168,0.756179732591961,-0.2070961607401923
2022-04-14,0.4917484305581691,0.17529545220357692,-0.08785371153217482
